,Hugo_Symbol
17016,MRPL1
17017,AKT1
17018,TMEM253
17019,PGR
17020,C15orf26
17021,AC004817.1
17022,ZNF239
17023,SPIC
17024,SYMPK
17025,RPL26L1
17026,APLP2
17027,DDX4
17028,TGM5
17029,KNOP1
17030,SMIM7
17031,MAPT
17032,HIPK1
17033,AL645730.2
17034,DNTTIP1
17035,PCBP1
17036,SYT5
17037,IL18
17038,DLD
17039,SLC16A8
17040,ARHGEF17
17041,NPC1L1
17042,SLCO1B1
17043,TNFRSF10C
17044,CTD-2049J23.3
17045,OXNAD1
17046,HHIP
17047,TRAPPC6B
17048,OR4M2
17049,NDUFS3
17050,PNO1
17051,LAIR2
17052,NCEH1
17053,SEL1L
17054,MITD1
17055,NOXRED1
17056,FAM19A1
17057,PALB2
17058,GPATCH3
17059,C7orf76
17060,ZNF564
17061,RNASE4
17062,CYP4V2
17063,AP1M2
17064,UBXN6
17065,NOC3L
17066,TMED4
17067,SHROOM2
17068,C12orf71
17069,LCP1
17070,CHMP3
17071,TMEM208
17072,SMC1A
17073,TSPO
17074,LY6K
17075,GPC3
17076,ATP6V1C1
17077,ASXL1
17078,MYOM3
17079,TMEM192
17080,SAT1
17081,LAT2
17082,PRL
17083,CDA
17084,RIC8B
17085,C1orf198
17086,CTC-512J12.6
17087,DCBLD1
17088,MAK
17089,PAPD5
17090,ZNF491
17091,PRSS3
17092,KRTAP4-8
17093,STK36
17094,UNC5CL
17095,OBP2B
17096,ABCC4
17097,PRAMEF4
17098,ADAM17
17099,ALAS2
17100,SEMA6D
17101,LPAR6
17102,IL21R
17103,UBXN2B
17104,PRAME
17105,LHFPL4
17106,PABPC1L2B
17107,PABPC5
17108,TMEM50B
17109,SYCN
17110,KCNE1L
17111,VENTX
17112,CNTFR
17113,NPIPA5
17114,ODF3L2
17115,NRXN3
17116,MCM9
17117,APBB1IP
17118,TP53TG3C
17119,ELP2
17120,MRPS26
17121,SMIM19
17122,PARP2
17123,TNFAIP2
17124,HS3ST3A1
17125,ASTE1
17126,NRGN
17127,DAAM2
17128,KAT2A
17129,SNX19
17130,MYBL2
17131,RPL3L
17132,SCAND3
17133,SYNGR2
17134,SYT3
17135,C1orf116
17136,SLAMF6
17137,PTDSS2
17138,SKAP2
17139,HDAC6
17140,CREB3L4
17141,PIAS1
17142,SEC14L2
17143,WNT7B
17144,FAM131A
17145,TMEM108
17146,TAOK2
17147,QPCT
17148,LRRC31
17149,RWDD2B
17150,CYLD
17151,PDE3A
17152,SUPV3L1
17153,SLCO3A1
17154,HGS
17155,PDZK1IP1
17156,VOPP1
17157,PSG11
17158,EIF5A
17159,DGUOK
17160,CDH13
17161,APITD1-CORT
17162,CLDN6
17163,METTL20
17164,FILIP1
17165,EDARADD
17166,AXDND1
17167,RIT1
17168,M6PR
17169,HTR3B
17170,SLC36A4
17171,ARHGAP11A
17172,PSMB2
17173,AC006116.20
17174,AL445665.1
17175,TRIM16
17176,KLRB1
17177,TMPRSS11BNL
17178,GTF2I
17179,SHMT2
17180,ADRA1B
17181,ZNF92
17182,VPS16
17183,SMC2
17184,SHPRH
17185,ZC4H2
17186,MYO5B
17187,PILRB
17188,SCML4
17189,GABPB1
17190,DNM1
17191,ATP5E
17192,TGFBI
17193,REG1B
17194,LONP1
17195,UBALD1
17196,MGAM
17197,MUC21
17198,ADCK3
17199,IWS1
17200,C1orf172
17201,DGAT1
17202,C1QTNF6
17203,C6orf211
17204,C17orf50
17205,KCNE4
17206,IL17RA
17207,TMEM54
17208,NUAK1
17209,AGAP9
17210,RPL36AL
17211,FAM46D
17212,FAM25E
17213,FAM168B
17214,POU3F3
17215,MAPRE3
17216,ITGB8
17217,FGF20
17218,RPS6
17219,COQ6
17220,UBAC1
17221,ASPHD2
17222,POLR2M
17223,IFRD2
17224,VCL
17225,ARHGEF19
17226,NEK1
17227,HSD11B2
17228,EPHA2
17229,BMP1
17230,ZNF32
17231,HKR1
17232,CRTAC1
17233,PSME2
17234,CD300LG
17235,MISP
17236,AAGAB
17237,CPPED1
17238,COL6A2
17239,CLDN9
17240,METTL13
17241,RASSF1
17242,SIK3
17243,ZNF418
17244,AP1S1
17245,TP53I11
17246,FAM153A
17247,RNF31
17248,KIRREL
17249,CCM2
17250,AC026202.1
17251,METTL12
17252,LCE3A
17253,RASA4B
17254,ZNF484
17255,AADACL3
17256,IGBP1
17257,DMRTC2
17258,QARS
17259,TRAT1
17260,SNRPC
17261,PPP2R3C
17262,EIF3H
17263,SLCO1B7
17264,ORMDL3
17265,CNOT7
17266,COQ7
17267,AICDA
17268,ANKRD1
17269,PPP2R5A
17270,TOR1AIP1
17271,SEPW1
17272,RNASE2
17273,OXTR
17274,ARHGAP27
17275,DST
17276,NLRP1
17277,EMR2
17278,NPS
17279,ZBTB33
17280,TNFRSF1B
17281,PRSS16
17282,CD70
17283,A3GALT2
17284,EIF3F
17285,AC020952.1
17286,MTA2
17287,MTRNR2L2
17288,FLRT1
17289,TGFB1
17290,CA14
17291,MCM3AP
17292,AQR
17293,ASF1A
17294,SH3D19
17295,ARL5A
17296,N4BP2L2
17297,PECR
17298,TM2D3
17299,COCH
17300,SLC10A1
17301,CLDN2
17302,ENTPD3
17303,MRPL55
17304,SRCIN1
17305,ST5
17306,HIST1H3C
17307,MTM1
17308,ZNF737
17309,BTG1
17310,PEX12
17311,TRPS1
17312,ADCY1
17313,LRRC28
17314,ZBTB7B
17315,SYDE1
17316,THSD7B
17317,SLC27A3
17318,LCE1B
17319,PPFIA3
17320,HHIPL1
17321,HSPA12B
17322,RALB
17323,DNER
17324,EEA1
17325,ARSA
17326,LRRC10B
17327,VAV2
17328,ABCG5
17329,COL4A1
17330,ATAT1
17331,SPAG11B
17332,RNF113B
17333,PPCDC
17334,RPS13
17335,MAML3
17336,ZNF569
17337,PITX1
17338,LDHB
17339,DOCK9
17340,CNDP1
17341,IL12A
17342,OTUB1
17343,CUTC
17344,FIGLA
17345,PRSS33
17346,ABHD4
17347,TMEM215
17348,UBE2G2
17349,RNF123
17350,AK2
17351,TCEAL2
17352,RGS9
17353,NPPB
17354,TMEM43
17355,C1orf74
17356,SLC5A11
17357,BPGM
17358,LEUTX
17359,FGFR1OP
17360,MFSD2A
17361,ABL2
17362,CNOT10
17363,FN1
17364,PLEKHA5
17365,OTUD6B
17366,TMEM88
17367,RNF148
17368,WNT7A
17369,ISY1
17370,ZP1
17371,TFE3
17372,FLT3LG
17373,RNF224
17374,YTHDF3
17375,GULP1
17376,RP11-6L6.2
17377,SEZ6
17378,C7orf55-LUC7L2
17379,FOLR2
17380,FBN3
17381,RABL2B
17382,CKLF
17383,RGS17
17384,CCDC30
17385,ATP7B
17386,MARK4
17387,ZNF260
17388,NDUFV2
17389,ABHD17A
17390,KCNG3
17391,TRPC3
17392,FRG2C
17393,NCR3
17394,CREBL2
17395,CSRP1
17396,FRMD5
17397,MRGPRX3
17398,DYSF
17399,ZNF644
17400,CANX
17401,MIR3654
17402,SWT1
17403,RHBDL1
17404,ATOH1
17405,BNC1
17406,CASKIN2
17407,STX16
17408,ANKRD18B
17409,TRIM62
17410,MMP17
17411,MTHFD1
17412,CEP112
17413,DAGLB
17414,C9
17415,TCF19
17416,CCIN
17417,C9orf41
17418,CPEB1
17419,EXOC3L4
17420,POLR3G
17421,CCL4L1
17422,AC026740.1
17423,C20orf187
17424,TMEM201
17425,C2orf27A
17426,GRIA4
17427,SNTG2
17428,PTH1R
17429,FBXO30
17430,ZC3H6
17431,CNTNAP1
17432,ZNF587B
17433,TAF6
17434,MOB2
17435,USP41
17436,FAM189A1
17437,TMEM27
17438,DEFB134
17439,ELL3
17440,THYN1
17441,CD83
17442,MAU2
17443,NBEAL2
17444,DPYSL4
17445,GPR123
17446,CLASP1
17447,TGFBR3L
17448,SRSF4
17449,SLC26A3
17450,FAM110A
17451,CAPZA3
17452,MAB21L2
17453,AMPD2
17454,C8orf22
17455,CTNNB1
17456,HMGN5
17457,RNF150
17458,ACHE
17459,TRIM71
17460,MRAP
17461,OR11H4
17462,CLDN22
17463,GALNT12
17464,MRPL52
17465,ARGLU1
17466,XAF1
17467,ZNF595
17468,GLB1L3
17469,AMTN
17470,HTR1E
17471,SRSF7
17472,APOL1
17473,CDKN3
17474,H3F3A
17475,PAK6
17476,DCST1
17477,DRP2
17478,CLUL1
17479,AMACR
17480,DTL
17481,MSLNL
17482,COMMD7
17483,STOML3
17484,AC009892.10
17485,EPC1
17486,APOL3
17487,FAM179A
17488,FTL
17489,TIMELESS
17490,FLJ20306
17491,ATP6V0A2
17492,BHMT2
17493,LAMA1
17494,EEF1D
17495,MILR1
17496,GLP1R
17497,AMY2A
17498,GSTM4
17499,LPCAT2
17500,PHF21B
17501,PRAMEF13
17502,TMEM132C
17503,CDCA8
17504,ASF1B
17505,SLC47A2
17506,HCFC1R1
17507,NSMCE4A
17508,SCRN1
17509,MT1F
17510,FAM167A
17511,COX7B
17512,SDC1
17513,IFIT5
17514,SLC25A38
17515,USMG5
17516,TLX2
17517,PPM1M
17518,ZNF281
17519,TRIM6-TRIM34
17520,LIPT1
17521,GPD1
17522,ALDOC
17523,TAS2R31
17524,KIN
17525,ERN1
17526,SLC11A2
17527,PWWP2A
17528,YJEFN3
17529,FZD4
17530,SPATS2
17531,C1orf100
17532,TTLL3
17533,EXT1
17534,SMTNL2
17535,SEC61A2
17536,RAB32
17537,ZFAND5
17538,TMEM247
17539,GABPB2
17540,KCNJ8
17541,ARPC1B
17542,CASP6
17543,CPT2
17544,RALY
17545,PRRG4
17546,CCR7
17547,DDIT3
17548,SWAP70
17549,FBXO34
17550,NPR1
17551,KLHL8
17552,CSGALNACT2
17553,DLG1
17554,NUCB2
17555,OAZ1
17556,BBS2
17557,WDR45B
17558,SLC3A1
17559,SPTAN1
17560,HENMT1
17561,GLCCI1
17562,SNX15
17563,TMEM8C
17564,DNASE1L2
17565,VSIG8
17566,APOC3
17567,CREB3L1
17568,GRAP
17569,MUT
17570,MGC10955
17571,CLTA
17572,ZNF853
17573,UTS2B
17574,FGF6
17575,RLF
17576,FCGR2B
17577,FBXW2
17578,AKAP4
17579,TREML1
17580,SEPT7
17581,ZNF30
17582,TSPY4
17583,UBQLNL
17584,CTPS2
17585,TMEM63B
17586,TAS2R60
17587,MPV17L
17588,PPEF2
17589,PAQR7
17590,AMY1B
17591,RRAGC
17592,OTOP2
17593,SERF1A
17594,HOMER2
17595,WNT1
17596,FAM104B
17597,IL36B
17598,ANPEP
17599,C10orf120
17600,PUS7L
17601,RMDN2
17602,SPC25
17603,HYPK
17604,PFN1
17605,ARHGEF3
17606,ZNF565
17607,AC084121.16
17608,MOB3B
17609,SPATS1
17610,PTPRE
17611,ZNF253
17612,WNT4
17613,GOLGA5
17614,MAGIX
17615,SYCE1L
17616,CLEC4E
17617,SPATA18
17618,SCFD1
17619,MVB12A
17620,C1QL2
17621,CEP97
17622,PDZRN4
17623,RP11-762I7.5
17624,WFS1
17625,FOXC2
17626,DERL1
17627,CALHM3
17628,ZNF148
17629,RNASEH2B
17630,ARL16
17631,AL139147.1
17632,ATP11A
17633,KIF5A
17634,TTC26
17635,PGRMC2
17636,RP11-595B24.2
17637,SETD7
17638,IFNB1
17639,CTC-454I21.3
17640,IKBKAP
17641,MAN1B1
17642,CCDC58
17643,ZACN
17644,ZHX3
17645,CFHR3
17646,TPMT
17647,NAPRT1
17648,VPS39
17649,CPA5
17650,TERF2
17651,MFSD11
17652,PAX8
17653,C9orf156
17654,CNN3
17655,SNURF
17656,RARB
17657,MAP6
17658,CCT4
17659,SP140L
17660,STX4
17661,KCNS3
17662,ZNF699
17663,OMG
17664,RBM42
17665,GPR87
17666,SEMA6B
17667,BAI1
17668,CLPS
17669,CDC42BPG
17670,ZNF462
17671,TREM1
17672,CCZ1
17673,KPNA4
17674,SGCD
17675,RNF113A
17676,PLA2G16
17677,FCGR2A
17678,C9orf163
17679,CDC42BPB
17680,ZAP70
17681,UBE2V1
17682,PRAMEF15
17683,NUGGC
17684,PCBP2
17685,ZNF528
17686,MAGEB17
17687,CTBS
17688,C1orf195
17689,PHTF1
17690,FPGT-TNNI3K
17691,C12orf49
17692,ENO2
17693,ELOF1
17694,EIF3E
17695,CSPG5
17696,CDNF
17697,SLC22A9
17698,CRHBP
17699,SMAGP
17700,SLC25A5
17701,MON1A
17702,FAP
17703,ZHX2
17704,CXorf61
17705,RP11-1099M24.7
17706,CCDC167
17707,HS6ST2
17708,RP11-826N14.2
17709,SLC25A35
17710,GPAA1
17711,RBM24
17712,AHCY
17713,FBXO24
17714,UBE2R2
17715,RAB28
17716,CADM2
17717,CDC42EP4
17718,BCL9
17719,IKBIP
17720,KRBOX1
17721,NME4
17722,CTSB
17723,TMEM176A
17724,TNFSF11
17725,DCDC2B
17726,SPEM1
17727,MTMR11
17728,NME9
17729,AKAP1
17730,SH2D2A
17731,FAM230A
17732,TLR4
17733,RP11-162A12.2
17734,AC068987.1
17735,KDELR1
17736,TCTEX1D2
17737,TM2D2
17738,CCAR1
17739,ANKAR
17740,NUP37
17741,ZNF230
17742,POLG2
17743,AMMECR1
17744,IGF1R
17745,PTRH1
17746,SLC4A5
17747,ATP6AP1
17748,PRKAR2A
17749,IRF8
17750,EZH1
17751,TMEM80
17752,MAP3K1
17753,EOGT
17754,PHF11
17755,THBS4
17756,KIAA1841
17757,DAP3
17758,ISLR
17759,OSBPL3
17760,NAPSA
17761,CGREF1
17762,FARP1
17763,MMRN1
17764,C6orf195
17765,PRPF38B
17766,RPL7A
17767,SLA
17768,CBWD6
17769,SASH1
17770,ACRV1
17771,SPACA5
17772,MR1
17773,COMMD3
17774,MEGF11
17775,ITGB5
17776,GTF2IRD2
17777,INHBB
17778,SYNE3
17779,LY6G6D
17780,USP31
17781,FIBP
17782,DNAJB4
17783,RBAK
17784,MFSD12
17785,FNTA
17786,TXK
17787,TAGAP
17788,C11orf84
17789,SSBP4
17790,CTD-2369P2.12
17791,CXorf56
17792,THG1L
17793,NOB1
17794,ZNF502
17795,YARS2
17796,KRTAP19-6
17797,ASAH2
17798,TPSAB1
17799,TCHP
17800,CACTIN
17801,MON1B
17802,WIPF2
17803,LRP6
17804,PAPSS1
17805,BEAN1
17806,SLC25A24
17807,HDC
17808,ALDH1L2
17809,LMAN2L
17810,DGCR14
17811,SLC22A16
17812,SET
17813,NR2E1
17814,SIX4
17815,SCNN1B
17816,ZCCHC2
17817,MAGI1
17818,DCLK1
17819,SPINT2
17820,MROH1
17821,PIDD
17822,ATG14
17823,HOXB6
17824,PCDHB15
17825,TLCD2
17826,VGLL1
17827,TROVE2
17828,FKBP9
17829,NDUFA6
17830,AC008498.1
17831,LZIC
17832,OR1E1
17833,NDUFB7
17834,DUPD1
17835,LRRN1
17836,GFOD1
17837,ZIC4
17838,PLEKHS1
17839,RP11-484M3.5
17840,TPP2
17841,KIF2C
17842,CRTAP
17843,ACRBP
17844,DENND1A
17845,USP16
17846,C1orf87
17847,MFN2
17848,TRIM16L
17849,TAL2
17850,SIAH1
17851,EFNA2
17852,FLJ30594
17853,PPP1R15A
17854,COL25A1
17855,RNF165
17856,SFTPA1
17857,RPS27L
17858,CTD-2140B24.4
17859,PRDM2
17860,C16orf96
17861,UTP18
17862,FAM49A
17863,SCYL3
17864,RPL35
17865,TLR7
17866,IMPACT
17867,MS4A8
17868,RASSF5
17869,RANBP9
17870,PTPN3
17871,C1orf210
17872,GAS8
17873,AC022532.1
17874,TBL1XR1
17875,GHRH
17876,SPRN
17877,TIMM44
17878,AGGF1
17879,MFAP3L
17880,PLEKHA1
17881,ZNF560
17882,UBE2V2
17883,PIP5K1A
17884,ECT2L
17885,OTUD7B
17886,APBA3
17887,PLS3
17888,LONRF2
17889,SLC30A1
17890,ZNF155
17891,DNAJC15
17892,EBI3
17893,PPY
17894,AGAP8
17895,CD1C
17896,RNF214
17897,RP11-571M6.15
17898,YEATS4
17899,CRYBA2
17900,ZDHHC6
17901,SIN3A
17902,ZNF273
17903,MARCH8
17904,GOSR1
17905,ICT1
17906,PROX2
17907,GTPBP1
17908,AP001888.1
17909,SMAD5
17910,ZNF543
17911,GOLGA4
17912,MAP4K2
17913,SMKR1
17914,CCDC173
17915,TGIF2-C20orf24
17916,ZNF79
17917,CDH15
17918,CTD-2583A14.10
17919,NCL
17920,HHLA2
17921,PCCB
17922,LRRC29
17923,KSR1
17924,AP001579.1
17925,AC132186.1
17926,ZNF19
17927,CAPN3
17928,PIK3R6
17929,STAT4
17930,CD79B
17931,CLGN
17932,CD276
17933,MYSM1
17934,C3orf18
17935,PRKRIP1
17936,FCHO1
17937,PRKRIR
17938,EIF1AX
17939,FAXC
17940,RBM27
17941,TAF8
17942,RAB39A
17943,HCLS1
17944,KLHL20
17945,ANO8
17946,AGPAT5
17947,GALNT3
17948,PP13439
17949,FSBP
17950,COL11A2
17951,RRP36
17952,LRRC3B
17953,IRF3
17954,WIBG
17955,TBC1D10C
17956,HNRNPM
17957,CWC15
17958,OSTN
17959,SLU7
17960,AGPAT3
17961,SOWAHA
17962,MMP25
17963,AP000322.53
17964,ISL1
17965,SRBD1
17966,CDSN
17967,CNTN3
17968,CRP
17969,CRABP1
17970,DCTN3
17971,PDZD2
17972,ZBTB16
17973,GAPT
17974,CTAG1B
17975,GOLGA7B
17976,FOLR4
17977,THEM4
17978,PSMB1
17979,POLR1D
17980,SPRY4
17981,JMJD8
17982,SPDYE1
17983,GOLM1
17984,DUS3L
17985,LRRD1
17986,CWC27
17987,RAD51
17988,TMEFF2
17989,C9orf169
17990,MYBBP1A
17991,RCN2
17992,AOC2
17993,CBFA2T2
17994,CCDC18
17995,AC006449.1
17996,CPLX2
17997,CLDN24
17998,DEGS1
17999,TMEM106C
18000,AL109659.1
18001,SMIM10
18002,FAM3A
18003,DYRK1A
18004,PABPC1L
18005,OIP5
18006,NAB1
18007,FAM73A
18008,TCEB1
18009,RBM4
18010,SCUBE1
18011,CCNA2
18012,CNTN1
18013,DIABLO
18014,XPO4
18015,TIMD4
18016,OMA1
18017,KRT71
18018,LIMS3L
18019,CDKAL1
18020,KAT6B
18021,DOPEY1
18022,FAM27D1
18023,USP20
18024,VAV3
18025,NLGN4X
18026,CNP
18027,SLC6A7
18028,NSD1
18029,CHL1
18030,GPR143
18031,TPRX1
18032,FASTK
18033,IRF2BPL
18034,SDR16C5
18035,PDCD1LG2
18036,ATG12
18037,IRF1
18038,CT45A2
18039,C17orf100
18040,MYO1A
18041,GPR68
18042,DOCK7
18043,LSMEM1
18044,KRT73
18045,C20orf202
18046,TAGLN
18047,LMTK3
18048,RAB3C
18049,NBPF8
18050,SLC44A4
18051,ARV1
18052,SEC61A1
18053,IGSF10
18054,HSPB7
18055,PAPPA2
18056,NRG3
18057,SAR1A
18058,TNIP3
18059,IGSF21
18060,PLK3
18061,CENPO
18062,ZCCHC6
18063,ZSCAN22
18064,PRSS8
18065,SGK494
18066,MEI1
18067,CTSO
18068,TMEM202
18069,MRPS15
18070,CDC26
18071,AC007952.6
18072,INTS9
18073,TRPM7
18074,GGT1
18075,C3orf58
18076,MAP4K5
18077,GOLGA8G
18078,ZNF687
18079,KANK3
18080,C1orf168
18081,RGS16
18082,LIME1
18083,RP11-463D19.2
18084,LY6G6C
18085,NKX2-5
18086,CCDC107
18087,BRD1
18088,LINC00935
18089,SLC39A3
18090,IARS
18091,RP5-966M1.6
18092,C6orf163
18093,SUSD3
18094,CNRIP1
18095,PRPS2
18096,KRT35
18097,TNS4
18098,KIF20B
18099,DKKL1
18100,GUSB
18101,EGR1
18102,AQP5
18103,PRKCD
18104,ADH1A
18105,FAM200B
18106,SIRT7
18107,C3orf79
18108,TRIM7
18109,AC011484.1
18110,PIGO
18111,EXOC3L2
18112,VIP
18113,SPAG4
18114,FAM83F
18115,HSPA5
18116,OAS3
18117,MED12
18118,ADCK2
18119,HS6ST3
18120,ZSCAN21
18121,EXOSC2
18122,SLC4A9
18123,MATN3
18124,WBP4
18125,ZNF286B
18126,CYHR1
18127,FCRL1
18128,GORAB
18129,GOLGA8H
18130,DDR2
18131,SLC36A2
18132,GAP43
18133,BCDIN3D
18134,BMP8B
18135,TRIM27
18136,PPIP5K2
18137,SNN
18138,KRT10
18139,GATC
18140,LILRA3
18141,ADAM8
18142,CHRNA2
18143,COX19
18144,AMOTL2
18145,C12orf36
18146,VAMP1
18147,C15orf38-AP3S2
18148,SH3BGR
18149,TOMM22
18150,PTPN12
18151,COL22A1
18152,ABCG4
18153,COL4A3
18154,TPM2
18155,MYOM2
18156,BTBD1
18157,SUSD4
18158,ZCCHC7
18159,SNRNP48
18160,MRRF
18161,KCNH3
18162,GCN1L1
18163,EBPL
18164,DSCAML1
18165,GNRH2
18166,ZG16
18167,VNN3
18168,ABCA13
18169,ADRA2B
18170,STYXL1
18171,SERPINA6
18172,PRKAA2
18173,ZMYND10
18174,ATG16L2
18175,C1orf226
18176,CR1
18177,TTLL13
18178,CDK5
18179,FAM25B
18180,MYL9
18181,IL1R2
18182,MICAL2
18183,PDRG1
18184,OOSP1
18185,SKP1
18186,NEDD9
18187,CHRD
18188,UBD
18189,SERGEF
18190,RHOBTB3
18191,GPR174
18192,UMPS
18193,TUFT1
18194,METTL10
18195,FOXJ2
18196,MEP1A
18197,WIZ
18198,KRTAP5-6
18199,TIMMDC1
18200,AGXT
18201,NOL3
18202,TBC1D20
18203,MADCAM1
18204,DCAKD
18205,TANGO2
18206,GPR65
18207,MAMDC2
18208,PKD1L1
18209,C10orf88
18210,PTMA
18211,AL137798.1
18212,PABPN1L
18213,KCTD3
18214,AC016559.1
18215,CXorf31
18216,PRMT3
18217,ZNF333
18218,BMX
18219,RGL3
18220,AGFG2
18221,TRIM17
18222,PRELID1
18223,KCNJ1
18224,BPIFB2
18225,CERS1
18226,SMARCC1
18227,SPTA1
18228,RP11-1055B8.7
18229,CEP57L1
18230,CAMKMT
18231,TRAPPC6A
18232,ACRC
18233,GSAP
18234,GHR
18235,SLC25A26
18236,APCDD1
18237,TMEM184C
18238,KDELC2
18239,CLC
18240,FAM86A
18241,HSD17B12
18242,A2ML1
18243,TBPL2
18244,PEX5
18245,C7orf10
18246,RBM7
18247,NAALADL1
18248,C9orf141
18249,TEAD2
18250,C1QL3
18251,NCKIPSD
18252,GOLGA8J
18253,DPH6
18254,DIXDC1
18255,RHCG
18256,PIGQ
18257,CECR6
18258,STOM
18259,ATF5
18260,PDHA1
18261,ERI2
18262,CLDN1
18263,RGPD1
18264,CTD-2162K18.4
18265,ARFIP2
18266,PDIK1L
18267,ROMO1
18268,TAF1A
18269,AL117190.3
18270,UTP20
18271,LSS
18272,PDE6C
18273,ZNF185
18274,C9orf131
18275,IAH1
18276,PEMT
18277,MTUS2
18278,EXTL2
18279,PRELID2
18280,TMEM38A
18281,RPL27A
18282,REG4
18283,ELP6
18284,SPATA2L
18285,HHLA3
18286,NUP214
18287,SLCO5A1
18288,USP54
18289,METTL21B
18290,WDR78
18291,GCK
18292,STRADB
18293,ZNF282
18294,MMP19
18295,TXNRD1
18296,PLCG1
18297,ZNF782
18298,ZNF519
18299,FAM172A
18300,E2F7
18301,CYP2B6
18302,DPF2
18303,TEFM
18304,EHHADH
18305,DCAF4L1
18306,ZNF157
18307,PXMP4
18308,APOE
18309,SYNE2
18310,FADS1
18311,HAO2
18312,LARP6
18313,VPS18
18314,FAM131C
18315,EVA1C
18316,ABCG8
18317,BET1
18318,GPR3
18319,RP11-322E11.6
18320,RND3
18321,NFX1
18322,SEC14L6
18323,POLB
18324,AP5M1
18325,ARHGEF11
18326,DNAJB12
18327,PPP2R1A
18328,CERKL
18329,AKR1A1
18330,LIMS2
18331,NELL2
18332,RPS8
18333,AL589739.1
18334,NT5C3B
18335,CDC23
18336,DDX1
18337,TBC1D23
18338,KATNAL2
18339,C7orf41
18340,CCDC19
18341,OR13A1
18342,MMADHC
18343,ARHGEF7
18344,DPEP2
18345,ARFIP1
18346,ZBTB40
18347,ADH1B
18348,PHF7
18349,UBE2L3
18350,RP11-286N22.8
18351,TMIGD2
18352,METTL11B
18353,YIPF5
18354,RNASE10
18355,RBMY1A1
18356,TCF7L1
18357,KRT32
18358,DDX39B
18359,KRTAP8-1
18360,VASH1
18361,HTR6
18362,CLK2
18363,HDDC2
18364,POU5F1B
18365,ANP32B
18366,FAM72D
18367,NOVA1
18368,SPCS1
18369,AHNAK2
18370,NSUN2
18371,IGSF11
18372,POMT2
18373,CC2D2A
18374,ANKHD1
18375,WDR64
18376,PRKG1
18377,TMEM229B
18378,GPR135
18379,PENK
18380,HOXA10
18381,COL23A1
18382,RP11-343C2.9
18383,USP34
18384,THBS1
18385,LITAF
18386,RPS6KC1
18387,ARMCX4
18388,DNAH7
18389,CTRC
18390,CORO7-PAM16
18391,NEDD4
18392,HSPA4L
18393,MUC13
18394,NES
18395,PDK3
18396,FAM58A
18397,USP33
18398,RCVRN
18399,MUC22
18400,SH3GLB1
18401,ZNF526
18402,BRSK1
18403,NOTCH3
18404,PDK1
18405,FLT4
18406,NT5M
18407,KLHL42
18408,RIMBP3B
18409,ATP5J
18410,FAS
18411,TIGD2
18412,RGS18
18413,SDK2
18414,PPP1R12A
18415,C1orf68
18416,GPR25
18417,MAP3K13
18418,PFDN1
18419,OR1J1
18420,DCTN6
18421,TCEA1
18422,GPR101
18423,TMED8
18424,GSTM5
18425,CALU
18426,CHRM1
18427,ZFY
18428,ENTPD1
18429,SERPINH1
18430,TMEM200A
18431,ZNF407
18432,FSIP1
18433,ZNF395
18434,ANAPC15
18435,MPRIP
18436,CRYM
18437,DUSP2
18438,PSIP1
18439,RMND5B
18440,C11orf44
18441,FASTKD2
18442,KRTAP4-11
18443,AIDA
18444,USP7
18445,AIMP1
18446,CHRM4
18447,HPCAL1
18448,C19orf57
18449,CERS5
18450,PIK3CA
18451,C9orf135
18452,SCAMP4
18453,OR7D4
18454,PNMAL2
18455,VSIG10L
18456,COX7B2
18457,TM4SF4
18458,OSBP
18459,OR6C2
18460,HINFP
18461,XKR3
18462,CACNG2
18463,SAMD14
18464,INMT-FAM188B
18465,TMEM169
18466,NEFH
18467,CARD11
18468,RING1
18469,RASA3
18470,FFAR3
18471,IL17RE
18472,DPH7
18473,PITX2
18474,CHRM3
18475,ADAMTSL3
18476,BIRC3
18477,ZFPM2
18478,FKBP5
18479,SPEN
18480,PRSS45
18481,LOXHD1
18482,MAP1A
18483,DBNDD1
18484,RIOK1
18485,CYP2J2
18486,PEG3
18487,SLC33A1
18488,MKI67IP
18489,GNMT
18490,ANKRD13B
18491,NRIP3
18492,NDE1
18493,OR2C1
18494,PSMD12
18495,TRNP1
18496,GDPD2
18497,AC011530.4
18498,FABP5
18499,CPNE7
18500,RNF144B
18501,PCP2
18502,ZNF385D
18503,NGEF
18504,SLITRK6
18505,HLA-E
18506,AL158147.2
18507,SYT13
18508,CD3G
18509,GDPD5
18510,MEPCE
18511,CCSER1
18512,BAX
18513,IL20RA
18514,B3GALT6
18515,CBY1
18516,CMTM8
18517,CST3
18518,CYP3A7
18519,S100A3
18520,ITGA3
18521,MYOM1
18522,EVC
18523,IL10RB
18524,TOMM34
18525,GRPR
18526,PTPMT1
18527,SLC30A7
18528,ENTHD1
18529,HSPB3
18530,MROH9
18531,SH3BGRL3
18532,FAM203A
18533,OLFML3
18534,MKS1
18535,RP11-706O15.1
18536,RRAD
18537,AC124890.1
18538,SALL3
18539,CEMP1
18540,PFKFB2
18541,SCAMP5
18542,SPACA4
18543,PPP1R16B
18544,PROSER2
18545,PDCD1
18546,MID1
18547,CD3EAP
18548,ORAOV1
18549,TNFSF9
18550,LRG1
18551,DPY19L1
18552,CNTLN
18553,C4orf45
18554,PI4KB
18555,ZNF461
18556,CR769776.1
18557,RERG
18558,AC007421.1
